id,employee_id,skill_id,level,years_experience,is_certified,certification_name,last_assessed,notes
994,133,139,Advanced,7.6,True,,2025-10-04T05:04:38.101713,
995,134,162,Advanced,3.6,True,,2026-06-25T05:04:38.101755,
996,134,104,Beginner,5.4,False,,2025-10-30T05:04:38.101766,
997,134,95,Advanced,6.1,False,,2026-05-20T05:04:38.101777,
998,134,130,Beginner,3.9,True,Internal Training Course Certification,2025-09-15T05:04:38.101788,
999,134,58,Intermediate,5.7,False,,2025-08-27T05:04:38.101799,
1000,134,54,Intermediate,1.0,True,,2026-04-30T05:04:38.101811,
1001,135,116,Intermediate,2.8,False,Internal Training Course Certification,2025-11-28T05:04:38.101853,
1002,135,142,Beginner,2.0,True,,2025-09-13T05:04:38.101864,
1003,135,38,Beginner,1.2,False,Internal Training Course Certification,2026-01-28T05:04:38.101875,
1004,135,85,Expert,6.0,True,,2026-01-03T05:04:38.101888,
1005,135,158,Advanced,3.8,True,Internal Training Course Certification,2025-11-16T05:04:38.101899,
1006,135,175,Beginner,1.4,False,,2025-12-17T05:04:38.101910,
1007,135,131,Intermediate,6.5,False,,2025-10-07T05:04:38.101921,
1008,136,160,Expert,7.1,False,Internal Training Course Certification,2025-09-03T05:04:38.101965,
1009,136,95,Expert,2.8,True,Internal Training Course Certification,2026-02-24T05:04:38.101978,
1010,136,85,Advanced,6.4,True,Internal Training Course Certification,2025-11-25T05:04:38.101989,
1011,136,41,Advanced,3.8,False,,2026-05-06T05:04:38.102000,
1012,136,196,Beginner,3.3,False,Internal Training Course Certification,2026-07-18T05:04:38.102011,
1013,137,19,Expert,2.9,True,,2026-05-30T05:04:38.102054,
1014,137,200,Advanced,4.7,False,,2025-12-08T05:04:38.102065,
1015,137,115,Expert,6.1,False,Internal Training Course Certification,2025-11-01T05:04:38.102076,
1016,137,139,Expert,3.7,True,Internal Training Course Certification,2025-12-04T05:04:38.102087,
1017,137,17,Beginner,0.7,True,Internal Training Course Certification,2026-03-16T05:04:38.102098,
1018,137,127,Intermediate,6.6,False,,2026-03-14T05:04:38.102108,
1019,137,186,Advanced,5.2,False,,2026-05-08T05:04:38.102119,
1020,137,66,Advanced,4.2,False,Internal Training Course Certification,2025-11-16T05:04:38.102131,
1021,137,192,Beginner,0.5,False,Internal Training Course Certification,2026-06-23T05:04:38.102144,
1022,138,175,Advanced,2.9,True,,2025-09-01T05:04:38.102186,
1023,138,69,Advanced,2.4,False,Internal Training Course Certification,2026-04-05T05:04:38.102203,
1024,138,111,Expert,7.4,True,,2026-03-12T05:04:38.102218,
1025,138,96,Beginner,4.8,True,Internal Training Course Certification,2025-09-24T05:04:38.102228,
1026,138,105,Beginner,5.8,True,Internal Training Course Certification,2026-04-21T05:04:38.102241,
1027,138,11,Expert,4.5,False,,2025-12-05T05:04:38.102252,
1028,138,179,Beginner,2.1,True,Internal Training Course Certification,2026-03-04T05:04:38.102262,
1029,138,125,Expert,4.8,False,,2026-01-03T05:04:38.102272,
1030,139,87,Advanced,7.3,False,Internal Training Course Certification,2026-07-06T05:04:38.102314,
1031,139,2,Intermediate,4.8,False,,2026-03-16T05:04:38.102324,
1032,139,124,Advanced,4.4,True,,2026-06-30T05:04:38.102334,
1033,139,110,Advanced,3.2,False,Internal Training Course Certification,2025-12-04T05:04:38.102344,
1034,139,196,Beginner,3.8,True,,2026-03-28T05:04:38.102355,
1035,139,186,Expert,2.9,True,,2026-06-17T05:04:38.102365,
1036,139,83,Intermediate,4.1,False,,2025-09-19T05:04:38.102374,
1037,140,80,Advanced,1.2,False,,2025-12-25T05:04:38.102411,
1038,140,117,Beginner,4.7,False,,2025-10-03T05:04:38.102421,
1039,140,184,Expert,6.8,False,,2025-10-23T05:04:38.102431,
1040,140,145,Beginner,5.3,True,,2026-01-11T05:04:38.102441,
1041,140,37,Advanced,3.0,True,,2026-03-04T05:04:38.102451,
1042,140,97,Beginner,3.3,True,,2025-12-17T05:04:38.102461,
1043,140,46,Intermediate,7.3,False,,2026-03-05T05:04:38.102472,
1044,140,113,Intermediate,7.9,True,Internal Training Course Certification,2025-10-25T05:04:38.102482,
1045,140,85,Beginner,4.5,False,,2026-07-04T05:04:38.102492,
1046,141,98,Advanced,5.0,False,,2026-04-02T05:04:38.102526,
1047,141,155,Intermediate,1.7,False,,2025-12-13T05:04:38.102536,
1048,141,93,Intermediate,4.1,True,,2025-11-13T05:04:38.102546,
1049,141,85,Advanced,1.4,False,,2025-09-29T05:04:38.102556,
1050,141,43,Intermediate,6.0,True,Internal Training Course Certification,2026-03-25T05:04:38.102566,
1051,142,56,Expert,1.4,False,,2025-11-26T05:04:38.102602,
1052,142,182,Beginner,4.3,True,,2026-01-10T05:04:38.102612,
1053,142,90,Expert,7.7,True,,2026-01-19T05:04:38.102621,
1054,142,177,Beginner,3.4,False,Internal Training Course Certification,2026-02-26T05:04:38.102631,
1055,142,134,Advanced,2.2,False,,2026-06-18T05:04:38.102641,
1056,143,19,Intermediate,2.5,True,Internal Training Course Certification,2025-11-14T05:04:38.102677,
1057,143,175,Intermediate,4.6,True,Internal Training Course Certification,2026-06-26T05:04:38.102687,
1058,143,2,Intermediate,5.8,False,,2026-03-26T05:04:38.102697,
1059,143,138,Beginner,6.5,False,Internal Training Course Certification,2026-06-11T05:04:38.102707,
1060,143,1,Expert,2.7,True,,2026-06-13T05:04:38.102719,
1061,143,124,Intermediate,2.4,True,,2025-10-24T05:04:38.102729,
1062,143,84,Advanced,3.3,False,,2025-12-13T05:04:38.102739,
1063,143,185,Beginner,2.0,False,,2026-03-04T05:04:38.102750,
1064,143,53,Intermediate,1.3,False,,2025-09-29T05:04:38.102760,
1065,144,45,Advanced,3.6,False,,2025-08-20T05:04:38.102796,
1066,144,84,Intermediate,1.3,False,,2026-05-16T05:04:38.102806,
1067,144,7,Expert,7.3,True,Internal Training Course Certification,2025-12-04T05:04:38.102816,
1068,144,37,Expert,1.2,False,,2026-07-26T05:04:38.102826,
1069,144,20,Intermediate,2.5,False,Internal Training Course Certification,2026-02-12T05:04:38.102835,
1070,145,78,Advanced,7.8,False,,2025-09-30T05:04:38.102871,
1071,145,27,Beginner,0.6,True,,2026-02-14T05:04:38.102881,
1072,145,116,Beginner,6.4,False,,2026-05-28T05:04:38.102891,
1073,145,183,Advanced,7.4,False,Internal Training Course Certification,2026-01-31T05:04:38.102900,
1074,145,119,Expert,6.4,False,,2026-05-30T05:04:38.102910,
1075,145,104,Beginner,5.6,True,Internal Training Course Certification,2025-10-04T05:04:38.102920,
1076,146,78,Beginner,2.4,False,,2026-07-30T05:04:38.102954,
1077,146,159,Intermediate,7.2,False,,2026-04-20T05:04:38.102964,
1078,146,114,Intermediate,3.2,True,,2026-02-02T05:04:38.102973,
1079,146,75,Advanced,6.5,False,,2026-07-19T05:04:38.102983,
1080,146,200,Advanced,0.5,False,,2026-06-13T05:04:38.102993,
1081,147,200,Beginner,2.5,True,,2026-05-18T05:04:38.103028,
1082,147,93,Advanced,6.3,False,,2026-07-22T05:04:38.103040,
1083,147,25,Expert,0.6,True,,2026-02-26T05:04:38.103052,
1084,147,111,Intermediate,1.4,True,Internal Training Course Certification,2026-04-17T05:04:38.103062,
1085,147,8,Expert,4.7,False,Internal Training Course Certification,2026-04-30T05:04:38.103072,
1086,147,135,Expert,5.8,True,Internal Training Course Certification,2025-10-03T05:04:38.103082,
1087,148,56,Intermediate,6.0,False,,2026-03-24T05:04:38.103118,
1088,148,127,Expert,5.8,False,Internal Training Course Certification,2026-03-14T05:04:38.103127,
1089,148,167,Expert,3.3,True,,2025-10-13T05:04:38.103137,
1090,148,34,Advanced,3.1,False,Internal Training Course Certification,2026-05-01T05:04:38.103146,
1091,148,12,Intermediate,4.0,True,,2025-08-18T05:04:38.103155,
1092,148,129,Intermediate,1.5,True,Internal Training Course Certification,2026-03-17T05:04:38.103164,
1093,148,121,Expert,7.7,False,,2025-11-17T05:04:38.103173,
1094,149,171,Advanced,2.8,True,,2025-12-22T05:04:38.103205,
1095,149,1,Beginner,5.6,False,Internal Training Course Certification,2025-10-07T05:04:38.103214,
1096,149,196,Expert,4.5,True,,2025-11-30T05:04:38.103223,
1097,149,157,Advanced,6.8,True,Internal Training Course Certification,2026-01-30T05:04:38.103233,
1098,149,79,Advanced,2.2,False,,2025-11-01T05:04:38.103241,
1099,150,93,Beginner,2.3,False,,2025-08-15T05:04:38.103276,
1100,150,25,Advanced,6.1,True,Internal Training Course Certification,2025-09-18T05:04:38.103286,
1101,150,114,Intermediate,6.4,False,Internal Training Course Certification,2025-12-08T05:04:38.103295,
1102,150,172,Advanced,5.5,False,,2026-05-17T05:04:38.103306,
1103,150,115,Beginner,7.8,True,,2026-02-10T05:04:38.103315,
1104,150,173,Intermediate,4.8,False,,2025-12-13T05:04:38.103324,
1105,150,88,Beginner,5.2,True,,2026-07-24T05:04:38.103334,
1106,150,24,Expert,2.5,False,,2026-01-15T05:04:38.103343,
1107,150,78,Advanced,8.0,False,,2025-08-17T05:04:38.103351,
1108,151,165,Beginner,6.7,False,Internal Training Course Certification,2026-06-13T05:04:38.103384,
1109,151,105,Intermediate,6.9,False,,2025-12-29T05:04:38.103394,
1110,151,173,Beginner,3.6,False,,2026-07-27T05:04:38.103403,
1111,151,145,Intermediate,0.6,False,Internal Training Course Certification,2025-11-05T05:04:38.103414,
1112,151,57,Advanced,7.5,True,,2026-03-08T05:04:38.103423,
1113,152,183,Intermediate,7.7,False,Internal Training Course Certification,2026-03-21T05:04:38.103461,
1114,152,176,Intermediate,5.9,False,,2026-04-27T05:04:38.103470,
1115,152,173,Advanced,1.2,True,,2026-04-06T05:04:38.103480,
1116,152,105,Beginner,7.1,False,Internal Training Course Certification,2026-01-04T05:04:38.103489,
1117,152,115,Expert,7.6,False,,2026-04-09T05:04:38.103498,
1118,152,104,Expert,7.8,True,,2026-02-21T05:04:38.103507,
1119,153,78,Advanced,4.9,True,Internal Training Course Certification,2026-06-10T05:04:38.103541,
1120,153,62,Advanced,3.4,True,Internal Training Course Certification,2026-03-22T05:04:38.103551,
1121,153,195,Expert,1.3,True,,2025-10-18T05:04:38.103562,
1122,153,96,Expert,5.1,True,Internal Training Course Certification,2025-11-02T05:04:38.103571,
1123,153,111,Beginner,2.9,False,,2026-01-26T05:04:38.103580,
1124,153,47,Intermediate,4.4,True,Internal Training Course Certification,2025-09-04T05:04:38.103589,
1125,153,138,Expert,2.2,False,Internal Training Course Certification,2026-01-04T05:04:38.103598,
1126,154,69,Expert,5.2,True,Internal Training Course Certification,2025-11-06T05:04:38.103634,
1127,154,34,Intermediate,3.0,False,Internal Training Course Certification,2025-09-01T05:04:38.103643,
1128,154,37,Advanced,6.4,False,Internal Training Course Certification,2026-07-26T05:04:38.103652,
1129,154,66,Expert,7.8,False,Internal Training Course Certification,2025-09-10T05:04:38.103662,
1130,154,6,Beginner,2.9,False,,2026-04-06T05:04:38.103671,
1131,154,79,Advanced,3.8,True,,2026-01-01T05:04:38.103680,
1132,154,11,Intermediate,5.9,False,,2025-12-19T05:04:38.103689,
1133,154,90,Beginner,2.1,False,,2025-12-01T05:04:38.103698,
1134,154,176,Expert,7.2,True,,2026-02-08T05:04:38.103707,
1135,154,149,Expert,7.0,True,Internal Training Course Certification,2025-09-04T05:04:38.103716,
1136,155,182,Beginner,3.1,False,Internal Training Course Certification,2026-04-20T05:04:38.103753,
1137,155,184,Intermediate,2.4,False,,2025-11-12T05:04:38.103762,
1138,155,124,Expert,6.7,True,Internal Training Course Certification,2026-07-20T05:04:38.103772,
1139,155,110,Advanced,2.5,True,,2026-07-02T05:04:38.103781,
1140,155,18,Beginner,1.6,False,,2026-03-27T05:04:38.103790,
1141,155,70,Expert,4.1,False,,2025-12-09T05:04:38.103801,
1142,155,27,Expert,6.5,False,,2026-04-19T05:04:38.103811,
1143,155,34,Beginner,6.9,True,,2025-08-22T05:04:38.103820,
1144,155,41,Expert,4.1,False,,2025-10-03T05:04:38.103831,
1145,155,88,Beginner,6.8,False,,2025-10-19T05:04:38.103841,
1146,156,109,Beginner,5.8,True,,2026-05-20T05:04:38.103876,
1147,156,61,Intermediate,0.9,True,Internal Training Course Certification,2025-10-27T05:04:38.103885,
1148,156,85,Intermediate,2.9,False,,2026-05-18T05:04:38.103894,
1149,156,124,Advanced,5.8,False,,2026-06-27T05:04:38.103903,
1150,156,78,Beginner,4.1,True,Internal Training Course Certification,2026-07-30T05:04:38.103912,
1151,156,189,Intermediate,7.8,True,,2026-07-15T05:04:38.103921,
1152,156,95,Intermediate,5.5,True,,2026-01-28T05:04:38.103930,
1153,156,141,Advanced,7.6,True,,2025-11-07T05:04:38.103939,
1154,157,127,Advanced,4.8,True,Internal Training Course Certification,2025-09-02T05:04:38.103972,
1155,157,57,Intermediate,1.1,False,Internal Training Course Certification,2026-04-14T05:04:38.103982,
1156,157,20,Beginner,1.6,True,Internal Training Course Certification,2025-12-20T05:04:38.103992,
1157,157,115,Intermediate,1.3,False,,2025-08-23T05:04:38.104000,
1158,157,56,Intermediate,1.5,True,,2026-02-06T05:04:38.104008,
1159,158,1,Expert,7.3,False,Internal Training Course Certification,2025-10-17T05:04:38.104039,
1160,158,103,Beginner,4.3,False,,2026-03-19T05:04:38.104049,
1161,158,44,Expert,5.7,True,Internal Training Course Certification,2026-06-30T05:04:38.104059,
1162,158,48,Beginner,5.7,False,,2025-09-18T05:04:38.104067,
1163,158,70,Advanced,3.0,False,,2025-11-15T05:04:38.104077,
1164,158,2,Intermediate,5.0,False,,2026-06-13T05:04:38.104085,
1165,158,185,Beginner,6.5,False,,2025-09-14T05:04:38.104093,
1166,158,80,Beginner,7.7,True,,2026-01-24T05:04:38.104101,
1167,158,78,Beginner,5.6,False,Internal Training Course Certification,2026-05-06T05:04:38.104109,
1168,158,186,Intermediate,8.0,True,,2025-12-31T05:04:38.104118,
1169,159,192,Beginner,7.8,True,,2025-10-08T05:04:38.104148,
1170,159,53,Beginner,6.2,False,Internal Training Course Certification,2026-01-12T05:04:38.104157,
1171,159,143,Expert,6.8,False,,2025-09-11T05:04:38.104164,
1172,159,186,Expert,7.4,False,,2026-02-16T05:04:38.104172,
1173,159,177,Expert,7.4,False,,2025-11-30T05:04:38.104181,
1174,159,115,Advanced,2.0,False,,2025-12-01T05:04:38.104189,
1175,159,163,Expert,7.1,True,Internal Training Course Certification,2025-12-24T05:04:38.104201,
1176,159,18,Beginner,1.6,False,,2025-12-24T05:04:38.104210,
1177,160,71,Expert,2.9,True,,2025-09-17T05:04:38.104242,
1178,160,74,Beginner,7.6,False,,2025-12-21T05:04:38.104250,
1179,160,58,Expert,0.6,False,,2026-04-01T05:04:38.104258,
1180,160,143,Advanced,0.9,False,,2026-04-20T05:04:38.104269,
1181,160,33,Advanced,5.6,False,Internal Training Course Certification,2025-12-08T05:04:38.104277,
1182,160,109,Advanced,5.9,True,,2025-08-23T05:04:38.104285,
1183,160,127,Intermediate,5.9,False,,2025-11-17T05:04:38.104293,
1184,161,149,Advanced,7.8,False,Internal Training Course Certification,2026-06-02T05:04:38.104325,
1185,161,121,Advanced,2.3,False,,2026-02-06T05:04:38.104334,
1186,161,27,Advanced,3.5,False,Internal Training Course Certification,2025-10-10T05:04:38.104342,
1187,161,163,Intermediate,4.3,True,,2026-05-14T05:04:38.104350,
1188,161,93,Beginner,7.7,False,Internal Training Course Certification,2026-03-06T05:04:38.104358,
1189,161,55,Intermediate,1.1,False,,2025-11-07T05:04:38.104365,
1190,162,186,Expert,6.4,True,,2026-02-16T05:04:38.104395,
1191,162,74,Beginner,8.0,True,,2025-09-30T05:04:38.104403,
1192,162,127,Advanced,5.9,True,,2026-03-05T05:04:38.104412,
1193,162,162,Intermediate,5.6,True,,2025-08-17T05:04:38.104420,
1194,162,95,Beginner,2.3,False,Internal Training Course Certification,2026-05-11T05:04:38.104428,
1195,162,5,Expert,7.8,False,,2026-07-19T05:04:38.104436,
1196,163,49,Intermediate,6.2,False,Internal Training Course Certification,2026-04-21T05:04:38.104467,
1197,163,189,Beginner,4.4,True,,2025-09-24T05:04:38.104475,
1198,163,12,Expert,5.8,True,,2026-05-08T05:04:38.104483,
1199,163,27,Advanced,7.5,False,,2025-08-31T05:04:38.104493,
1200,163,173,Advanced,3.0,True,,2025-11-01T05:04:38.104502,
1201,163,75,Intermediate,1.2,False,,2025-10-30T05:04:38.104510,
1202,163,169,Expert,0.9,False,Internal Training Course Certification,2025-09-22T05:04:38.104518,
1203,163,172,Expert,7.3,True,,2026-06-25T05:04:38.104526,
1204,163,33,Advanced,4.3,True,,2026-06-05T05:04:38.104534,
1205,163,139,Beginner,1.6,False,Internal Training Course Certification,2026-06-17T05:04:38.104541,
1206,164,138,Advanced,5.6,True,,2026-04-02T05:04:38.104574,
1207,164,135,Beginner,5.5,True,,2026-07-17T05:04:38.104582,
1208,164,175,Beginner,5.8,True,Internal Training Course Certification,2025-10-07T05:04:38.104591,
1209,164,97,Intermediate,4.9,True,,2026-04-14T05:04:38.104599,
1210,164,126,Beginner,3.4,False,,2026-05-20T05:04:38.104607,
1211,164,84,Advanced,6.8,False,,2026-02-03T05:04:38.104615,
1212,164,176,Intermediate,3.5,False,,2026-01-12T05:04:38.104623,
1213,164,124,Advanced,6.7,False,,2026-06-03T05:04:38.104633,
1214,165,6,Expert,4.1,False,,2026-03-06T05:04:38.104662,
1215,165,73,Beginner,2.1,True,,2025-08-15T05:04:38.104670,
1216,165,47,Beginner,2.4,True,Internal Training Course Certification,2026-04-07T05:04:38.104679,
1217,165,127,Expert,6.5,True,Internal Training Course Certification,2026-06-01T05:04:38.104687,
1218,165,90,Beginner,3.9,True,Internal Training Course Certification,2025-08-26T05:04:38.104695,
1219,166,126,Intermediate,1.6,False,,2025-11-21T05:04:38.104726,
1220,166,183,Expert,1.7,False,,2025-09-12T05:04:38.104736,
1221,166,37,Beginner,6.0,True,Internal Training Course Certification,2026-03-16T05:04:38.104744,
1222,166,96,Expert,2.0,True,,2025-12-29T05:04:38.104751,
1223,166,7,Beginner,2.7,True,Internal Training Course Certification,2025-10-29T05:04:38.104759,
1224,166,95,Beginner,3.6,True,Internal Training Course Certification,2026-02-13T05:04:38.104766,
1225,166,157,Expert,1.6,False,,2026-05-10T05:04:38.104774,
1226,166,51,Intermediate,1.4,False,Internal Training Course Certification,2026-02-28T05:04:38.104781,
1227,166,69,Advanced,3.7,True,Internal Training Course Certification,2025-10-26T05:04:38.104792,
1228,166,127,Expert,7.0,True,,2025-11-10T05:04:38.104800,
1229,167,103,Advanced,4.8,False,,2026-04-01T05:04:38.104828,
1230,167,173,Beginner,4.5,False,,2026-04-24T05:04:38.104835,
1231,167,114,Beginner,7.7,True,Internal Training Course Certification,2026-03-08T05:04:38.104843,
1232,167,17,Advanced,7.4,False,,2025-10-30T05:04:38.104850,
1233,167,20,Advanced,5.5,False,Internal Training Course Certification,2025-12-27T05:04:38.104858,
1234,167,95,Beginner,5.2,False,,2025-08-23T05:04:38.104865,
1235,168,154,Intermediate,1.3,True,Internal Training Course Certification,2026-01-30T05:04:38.104893,
1236,168,167,Intermediate,1.6,False,,2025-10-25T05:04:38.104901,
1237,168,141,Advanced,2.8,True,Internal Training Course Certification,2026-01-07T05:04:38.104908,
1238,168,162,Expert,5.0,True,Internal Training Course Certification,2025-11-22T05:04:38.104923,
1239,168,117,Expert,7.6,False,,2025-09-07T05:04:38.104931,
1240,168,169,Intermediate,7.3,True,,2026-03-09T05:04:38.104939,
1241,168,125,Expert,5.1,False,,2025-11-15T05:04:38.104947,
1242,169,113,Advanced,0.6,False,,2026-01-22T05:04:38.104976,
1243,169,130,Intermediate,3.9,True,,2026-03-21T05:04:38.104984,
1244,169,107,Beginner,6.2,False,,2025-12-03T05:04:38.104991,
1245,169,104,Intermediate,5.0,False,Internal Training Course Certification,2026-01-21T05:04:38.104998,
1246,169,143,Expert,1.0,False,,2026-02-26T05:04:38.105006,
1247,169,159,Beginner,3.2,False,,2026-05-01T05:04:38.105014,
1248,169,80,Expert,2.7,True,Internal Training Course Certification,2026-05-03T05:04:38.105021,
