id,employee_id,course_id,status,score,completion_date,expiry_date,hours_completed,certificate_issued,notes
1148,192,48,Completed,71.1,2026-04-23T05:04:38.154750,2027-04-23T05:04:38.154750,8,True,
1149,192,23,Completed,66.4,2025-05-20T05:04:38.154760,2026-05-20T05:04:38.154760,24,True,
1150,192,5,In Progress,,,,4.5,False,
1151,192,40,Completed,82.5,2025-06-13T05:04:38.154772,2026-06-13T05:04:38.154772,8,True,
1152,192,15,In Progress,,,,28.9,False,
1153,193,49,In Progress,,,,39.5,False,
1154,193,39,In Progress,,,,7.2,False,
1155,193,64,Expired,87.8,2025-08-06T05:04:38.154790,2025-07-27T05:04:38.154790,0.0,False,
1156,193,77,In Progress,,,,20.2,False,
1157,194,64,In Progress,,,,6.4,False,
1158,194,57,Not Started,,,,0.0,False,
1159,194,46,In Progress,,,,12.8,False,
1160,194,92,Completed,77.2,2026-01-08T05:04:38.154813,2027-01-08T05:04:38.154813,24,True,
1161,194,87,In Progress,,,,10.3,False,
1162,194,100,Completed,83.6,2025-06-14T05:04:38.154827,2026-06-14T05:04:38.154827,8,True,
1163,194,58,Completed,98.3,2026-04-30T05:04:38.154838,2027-04-30T05:04:38.154838,24,True,
1164,194,22,Completed,91.2,2026-05-13T05:04:38.154849,2027-05-13T05:04:38.154849,8,True,
1165,195,33,In Progress,,,,4.8,False,
1166,195,91,Completed,85.0,2025-05-06T05:04:38.154865,2026-05-06T05:04:38.154865,8,True,
1167,195,17,Completed,99.6,2025-05-29T05:04:38.154875,2026-05-29T05:04:38.154875,40,True,
1168,195,92,Not Started,,,,0.0,False,
1169,195,52,Not Started,,,,0.0,False,
1170,195,94,In Progress,,,,3.5,False,
1171,195,96,Not Started,,,,0.0,False,
1172,195,23,Not Started,,,,0.0,False,
1173,196,68,Completed,83.2,2026-02-14T05:04:38.154896,2027-02-14T05:04:38.154896,40,True,
1174,196,44,Expired,94.2,2026-04-25T05:04:38.154907,2026-04-15T05:04:38.154907,0.0,False,
1175,196,98,Not Started,,,,0.0,False,
1176,196,89,Expired,87.0,2026-03-19T05:04:38.154918,2026-03-09T05:04:38.154918,0.0,False,
1177,196,85,Expired,70.8,2026-02-17T05:04:38.154929,2026-02-07T05:04:38.154929,0.0,False,
1178,196,22,Not Started,,,,0.0,False,
1179,196,79,Not Started,,,,0.0,False,
1180,196,17,Expired,91.9,2026-06-16T05:04:38.154943,2026-06-06T05:04:38.154943,0.0,False,
1181,197,34,In Progress,,,,9.3,False,
1182,197,37,In Progress,,,,1.4,False,
1183,197,53,Expired,69.7,2025-11-10T05:04:38.154959,2025-10-31T05:04:38.154959,0.0,False,
1184,197,11,Expired,88.4,2025-04-14T05:04:38.154970,2025-04-04T05:04:38.154970,0.0,False,
1185,198,18,In Progress,,,,14.6,False,
1186,198,65,Completed,92.8,2025-04-27T05:04:38.154985,2026-04-27T05:04:38.154985,40,True,
1187,198,45,In Progress,,,,7.7,False,
1188,198,3,Not Started,,,,0.0,False,
1189,198,89,In Progress,,,,2.2,False,
1190,198,63,In Progress,,,,12.8,False,
1191,199,21,In Progress,,,,2.0,False,
1192,199,46,In Progress,,,,23.7,False,
1193,199,78,Not Started,,,,0.0,False,
1194,199,97,In Progress,,,,4.2,False,
1195,199,2,Not Started,,,,0.0,False,
1196,199,73,In Progress,,,,22.3,False,
1197,199,45,Completed,79.8,2026-02-28T05:04:38.155016,2027-02-28T05:04:38.155016,8,True,
1198,199,86,Completed,80.8,2026-01-07T05:04:38.155026,2027-01-07T05:04:38.155026,8,True,
1199,200,58,Expired,82.0,2026-01-06T05:04:38.155041,2025-12-27T05:04:38.155041,0.0,False,
1200,200,83,Completed,99.6,2026-03-10T05:04:38.155051,2027-03-10T05:04:38.155051,8,True,
1201,200,59,In Progress,,,,4.3,False,
1202,200,76,Not Started,,,,0.0,False,
1203,200,96,Expired,91.8,2025-12-30T05:04:38.155065,2025-12-20T05:04:38.155065,0.0,False,
1204,201,57,In Progress,,,,13.3,False,
1205,201,91,Completed,94.2,2026-04-24T05:04:38.155080,2027-04-24T05:04:38.155080,8,True,
1206,201,43,Expired,97.1,2026-02-12T05:04:38.155092,2026-02-02T05:04:38.155092,0.0,False,
1207,201,87,In Progress,,,,3.1,False,
1208,202,86,Completed,82.0,2025-12-31T05:04:38.155108,2026-12-31T05:04:38.155108,8,True,
1209,202,42,Not Started,,,,0.0,False,
1210,202,66,Expired,74.9,2025-08-31T05:04:38.155119,2025-08-21T05:04:38.155119,0.0,False,
1211,202,61,Not Started,,,,0.0,False,
1212,202,19,Expired,65.4,2025-04-10T05:04:38.155131,2025-03-31T05:04:38.155131,0.0,False,
1213,202,93,Not Started,,,,0.0,False,
1214,202,60,Completed,74.1,2026-02-27T05:04:38.155143,2027-02-27T05:04:38.155143,40,True,
1215,202,48,Expired,87.4,2026-04-06T05:04:38.155153,2026-03-27T05:04:38.155153,0.0,False,
1216,203,96,Completed,88.7,2025-10-11T05:04:38.155166,2026-10-11T05:04:38.155166,4,True,
1217,203,57,Completed,95.8,2026-07-17T05:04:38.155177,2027-07-17T05:04:38.155177,16,True,
1218,203,37,Completed,71.9,2025-05-21T05:04:38.155188,2026-05-21T05:04:38.155188,16,True,
1219,203,2,In Progress,,,,9.3,False,
1220,204,84,Completed,84.0,2025-09-22T05:04:38.155204,2026-09-22T05:04:38.155204,4,True,
1221,204,49,Completed,90.3,2025-07-25T05:04:38.155214,2026-07-25T05:04:38.155214,40,True,
1222,204,36,In Progress,,,,7.8,False,
1223,204,53,Completed,68.8,2025-11-30T05:04:38.155226,2026-11-30T05:04:38.155226,40,True,
1224,205,22,In Progress,,,,4.6,False,
1225,205,1,Completed,69.6,2026-03-01T05:04:38.155241,2027-03-01T05:04:38.155241,16,True,
1226,205,50,Completed,94.3,2025-11-02T05:04:38.155251,2026-11-02T05:04:38.155251,16,True,
1227,205,62,Expired,76.6,2025-05-17T05:04:38.155262,2025-05-07T05:04:38.155262,0.0,False,
1228,205,74,Expired,69.5,2026-01-31T05:04:38.155273,2026-01-21T05:04:38.155273,0.0,False,
1229,206,28,Not Started,,,,0.0,False,
1230,206,6,Completed,75.3,2026-04-06T05:04:38.155289,2027-04-06T05:04:38.155289,16,True,
1231,206,33,Completed,76.3,2025-06-18T05:04:38.155299,2026-06-18T05:04:38.155299,16,True,
1232,206,89,Expired,78.2,2025-06-20T05:04:38.155309,2025-06-10T05:04:38.155309,0.0,False,
1233,206,35,Completed,93.0,2025-04-22T05:04:38.155320,2026-04-22T05:04:38.155320,16,True,
1234,206,56,Completed,99.5,2025-07-17T05:04:38.155330,2026-07-17T05:04:38.155330,40,True,
1235,207,27,Not Started,,,,0.0,False,
1236,207,46,Completed,65.7,2026-01-19T05:04:38.155344,2027-01-19T05:04:38.155344,40,True,
1237,207,80,Completed,67.1,2025-09-28T05:04:38.155354,2026-09-28T05:04:38.155354,24,True,
1238,207,39,Not Started,,,,0.0,False,
1239,207,20,Completed,73.4,2026-05-12T05:04:38.155366,2027-05-12T05:04:38.155366,8,True,
1240,207,17,Expired,99.7,2025-07-25T05:04:38.155375,2025-07-15T05:04:38.155375,0.0,False,
1241,207,99,Expired,99.6,2026-02-11T05:04:38.155385,2026-02-01T05:04:38.155385,0.0,False,
1242,208,77,In Progress,,,,13.6,False,
1243,208,61,Not Started,,,,0.0,False,
1244,208,8,In Progress,,,,7.9,False,
1245,208,95,In Progress,,,,1.2,False,
1246,208,94,In Progress,,,,2.8,False,
1247,208,27,Completed,66.8,2026-03-28T05:04:38.155407,2027-03-28T05:04:38.155407,8,True,
1248,208,1,Not Started,,,,0.0,False,
1249,208,52,Expired,96.9,2025-09-26T05:04:38.155418,2025-09-16T05:04:38.155418,0.0,False,
1250,209,34,In Progress,,,,6.7,False,
1251,209,8,Not Started,,,,0.0,False,
1252,209,40,Expired,75.2,2026-07-06T05:04:38.155434,2026-06-26T05:04:38.155434,0.0,False,
1253,209,31,Completed,80.5,2026-06-03T05:04:38.155444,2027-06-03T05:04:38.155444,16,True,
1254,209,62,Expired,91.2,2025-04-11T05:04:38.155453,2025-04-01T05:04:38.155453,0.0,False,
1255,209,49,Completed,75.8,2025-08-18T05:04:38.155463,2026-08-18T05:04:38.155463,40,True,
1256,209,93,Not Started,,,,0.0,False,
1257,210,42,Completed,87.5,2026-05-14T05:04:38.155478,2027-05-14T05:04:38.155478,24,True,
1258,210,88,Completed,65.1,2025-03-31T05:04:38.155489,2026-03-31T05:04:38.155489,16,True,
1259,210,85,Expired,86.2,2025-04-07T05:04:38.155498,2025-03-28T05:04:38.155498,0.0,False,
1260,210,75,Expired,78.2,2025-04-03T05:04:38.155508,2025-03-24T05:04:38.155508,0.0,False,
1261,210,64,Expired,86.4,2026-04-06T05:04:38.155517,2026-03-27T05:04:38.155517,0.0,False,
1262,210,11,Completed,76.6,2026-07-21T05:04:38.155527,2027-07-21T05:04:38.155527,40,True,
1263,210,2,Not Started,,,,0.0,False,
1264,210,52,Not Started,,,,0.0,False,
1265,211,42,In Progress,,,,14.1,False,
1266,211,15,In Progress,,,,28.1,False,
1267,211,98,In Progress,,,,9.9,False,
1268,211,77,In Progress,,,,3.1,False,
1269,211,61,Not Started,,,,0.0,False,
1270,211,9,Expired,88.9,2025-04-03T05:04:38.155553,2025-03-24T05:04:38.155553,0.0,False,
1271,212,35,Completed,72.6,2025-04-10T05:04:38.155566,2026-04-10T05:04:38.155566,16,True,
1272,212,30,Expired,93.9,2026-05-03T05:04:38.155575,2026-04-23T05:04:38.155575,0.0,False,
1273,212,84,Not Started,,,,0.0,False,
1274,212,95,Expired,98.9,2025-10-11T05:04:38.155586,2025-10-01T05:04:38.155586,0.0,False,
1275,212,64,Expired,95.5,2025-06-18T05:04:38.155596,2025-06-08T05:04:38.155596,0.0,False,
1276,212,16,In Progress,,,,5.7,False,
1277,213,40,Completed,92.9,2026-04-21T05:04:38.155612,2027-04-21T05:04:38.155612,8,True,
1278,213,34,In Progress,,,,23.9,False,
1279,213,4,In Progress,,,,11.7,False,
1280,213,98,In Progress,,,,2.2,False,
1281,213,73,Not Started,,,,0.0,False,
1282,213,95,In Progress,,,,3.3,False,
1283,213,92,Expired,66.8,2025-08-15T05:04:38.155629,2025-08-05T05:04:38.155629,0.0,False,
1284,214,98,Completed,77.1,2025-12-07T05:04:38.155643,2026-12-07T05:04:38.155643,16,True,
1285,214,58,In Progress,,,,4.2,False,
1286,214,75,Not Started,,,,0.0,False,
1287,214,33,In Progress,,,,5.3,False,
1288,214,15,Expired,65.9,2025-04-08T05:04:38.155657,2025-03-29T05:04:38.155657,0.0,False,
1289,214,65,In Progress,,,,34.6,False,
1290,214,74,In Progress,,,,19.4,False,
1291,214,23,Completed,95.9,2025-05-16T05:04:38.155672,2026-05-16T05:04:38.155672,24,True,
1292,215,59,Completed,78.7,2025-08-04T05:04:38.155685,2026-08-04T05:04:38.155685,24,True,
1293,215,1,Not Started,,,,0.0,False,
1294,215,23,Expired,92.5,2025-05-28T05:04:38.155696,2025-05-18T05:04:38.155696,0.0,False,
1295,215,79,Completed,86.9,2026-03-26T05:04:38.155751,2027-03-26T05:04:38.155751,40,True,
1296,215,98,Completed,95.1,2025-09-03T05:04:38.155762,2026-09-03T05:04:38.155762,16,True,
1297,215,29,Expired,80.3,2026-07-29T05:04:38.155773,2026-07-19T05:04:38.155773,0.0,False,
1298,215,11,Completed,91.5,2025-07-30T05:04:38.155782,2026-07-30T05:04:38.155782,40,True,
1299,215,19,Not Started,,,,0.0,False,
1300,216,17,Not Started,,,,0.0,False,
1301,216,73,Expired,99.3,2025-05-06T05:04:38.155799,2025-04-26T05:04:38.155799,0.0,False,
1302,216,27,Expired,92.0,2026-01-10T05:04:38.155809,2025-12-31T05:04:38.155809,0.0,False,
1303,216,26,Expired,91.5,2026-06-16T05:04:38.155819,2026-06-06T05:04:38.155819,0.0,False,
1304,216,40,Completed,84.4,2025-08-27T05:04:38.155828,2026-08-27T05:04:38.155828,8,True,
1305,216,25,In Progress,,,,3.5,False,
1306,216,65,Expired,73.5,2026-05-14T05:04:38.155840,2026-05-04T05:04:38.155840,0.0,False,
1307,217,1,Expired,94.3,2025-04-10T05:04:38.155855,2025-03-31T05:04:38.155855,0.0,False,
1308,217,55,Not Started,,,,0.0,False,
1309,217,39,In Progress,,,,5.8,False,
1310,217,91,In Progress,,,,1.4,False,
1311,217,17,Completed,80.7,2026-06-22T05:04:38.155870,2027-06-22T05:04:38.155870,40,True,
1312,217,5,In Progress,,,,6.2,False,
1313,217,43,Expired,87.8,2025-09-26T05:04:38.155881,2025-09-16T05:04:38.155881,0.0,False,
1314,217,32,Expired,74.4,2025-05-21T05:04:38.155890,2025-05-11T05:04:38.155890,0.0,False,
1315,218,14,Completed,68.9,2025-07-10T05:04:38.155904,2026-07-10T05:04:38.155904,40,True,
1316,218,87,Completed,73.0,2025-04-02T05:04:38.155915,2026-04-02T05:04:38.155915,16,True,
1317,218,61,Completed,79.6,2026-03-13T05:04:38.155926,2027-03-13T05:04:38.155926,4,True,
1318,218,88,Not Started,,,,0.0,False,
1319,218,37,Not Started,,,,0.0,False,
1320,218,97,In Progress,,,,6.8,False,
1321,219,58,Not Started,,,,0.0,False,
1322,219,60,Completed,94.7,2025-08-27T05:04:38.155945,2026-08-27T05:04:38.155945,40,True,
1323,219,10,Completed,74.5,2025-09-29T05:04:38.155955,2026-09-29T05:04:38.155955,16,True,
1324,219,38,Not Started,,,,0.0,False,
1325,219,76,Not Started,,,,0.0,False,
1326,219,94,In Progress,,,,3.6,False,
1327,219,89,In Progress,,,,13.2,False,
1328,220,4,Expired,67.6,2026-06-20T05:04:38.155972,2026-06-10T05:04:38.155972,0.0,False,
1329,220,3,Not Started,,,,0.0,False,
1330,220,71,In Progress,,,,3.6,False,
1331,220,2,In Progress,,,,4.5,False,
1332,221,91,In Progress,,,,0.7,False,
1333,221,66,In Progress,,,,14.6,False,
1334,221,26,In Progress,,,,3.5,False,
1335,221,25,Completed,97.8,2025-07-05T05:04:38.155995,2026-07-05T05:04:38.155995,4,True,
1336,221,89,Expired,99.5,2025-07-26T05:04:38.156006,2025-07-16T05:04:38.156006,0.0,False,
1337,221,34,Not Started,,,,0.0,False,
1338,221,16,Expired,97.0,2026-06-02T05:04:38.156017,2026-05-23T05:04:38.156017,0.0,False,
1339,222,33,Expired,78.6,2025-05-22T05:04:38.156031,2025-05-12T05:04:38.156031,0.0,False,
1340,222,77,In Progress,,,,7.9,False,
1341,222,59,Expired,96.0,2025-06-24T05:04:38.156043,2025-06-14T05:04:38.156043,0.0,False,
1342,222,2,In Progress,,,,5.8,False,
1343,222,94,Expired,87.4,2026-05-04T05:04:38.156054,2026-04-24T05:04:38.156054,0.0,False,
1344,223,54,Not Started,,,,0.0,False,
1345,223,38,In Progress,,,,6.4,False,
1346,223,55,Completed,99.8,2025-07-26T05:04:38.156069,2026-07-26T05:04:38.156069,40,True,
1347,223,79,Expired,87.9,2026-06-01T05:04:38.156079,2026-05-22T05:04:38.156079,0.0,False,
1348,224,83,Completed,88.2,2026-02-27T05:04:38.156093,2027-02-27T05:04:38.156093,8,True,
1349,224,48,Expired,73.7,2025-11-08T05:04:38.156103,2025-10-29T05:04:38.156103,0.0,False,
1350,224,57,Expired,97.9,2026-06-16T05:04:38.156113,2026-06-06T05:04:38.156113,0.0,False,
1351,224,53,Not Started,,,,0.0,False,
1352,224,7,Not Started,,,,0.0,False,
1353,224,35,In Progress,,,,6.0,False,
1354,224,11,Not Started,,,,0.0,False,
1355,224,6,Completed,91.1,2025-07-14T05:04:38.156136,2026-07-14T05:04:38.156136,16,True,
1356,225,59,Not Started,,,,0.0,False,
1357,225,61,In Progress,,,,3.8,False,
1358,225,22,In Progress,,,,5.8,False,
1359,225,41,Not Started,,,,0.0,False,
1360,225,18,Not Started,,,,0.0,False,
1361,225,49,Not Started,,,,0.0,False,
1362,225,52,Completed,95.6,2025-12-02T05:04:38.156159,2026-12-02T05:04:38.156159,4,True,
1363,226,78,Expired,95.3,2025-06-12T05:04:38.156172,2025-06-02T05:04:38.156172,0.0,False,
1364,226,88,In Progress,,,,10.1,False,
1365,226,30,In Progress,,,,1.7,False,
1366,226,50,Not Started,,,,0.0,False,
1367,227,43,Not Started,,,,0.0,False,
1368,227,39,Expired,82.3,2025-04-17T05:04:38.156193,2025-04-07T05:04:38.156193,0.0,False,
1369,227,28,Completed,83.4,2026-02-10T05:04:38.156202,2027-02-10T05:04:38.156202,4,True,
1370,227,47,In Progress,,,,0.9,False,
1371,227,98,Not Started,,,,0.0,False,
1372,227,81,Completed,96.2,2025-04-20T05:04:38.156215,2026-04-20T05:04:38.156215,8,True,
1373,228,19,Completed,92.5,2025-10-14T05:04:38.156228,2026-10-14T05:04:38.156228,8,True,
1374,228,20,In Progress,,,,7.6,False,
1375,228,68,In Progress,,,,4.1,False,
1376,228,11,Not Started,,,,0.0,False,
1377,228,93,Completed,92.6,2025-10-13T05:04:38.156245,2026-10-13T05:04:38.156245,16,True,
1378,229,92,In Progress,,,,7.6,False,
1379,229,98,Expired,89.1,2026-04-25T05:04:38.156260,2026-04-15T05:04:38.156260,0.0,False,
1380,229,22,In Progress,,,,5.3,False,
1381,229,68,Completed,82.3,2026-06-10T05:04:38.156271,2027-06-10T05:04:38.156271,40,True,
1382,229,50,In Progress,,,,15.5,False,
1383,230,42,Not Started,,,,0.0,False,
1384,230,94,Completed,92.6,2025-04-17T05:04:38.156287,2026-04-17T05:04:38.156287,4,True,
1385,230,89,Expired,70.4,2026-05-20T05:04:38.156297,2026-05-10T05:04:38.156297,0.0,False,
1386,230,32,In Progress,,,,30.6,False,
1387,230,52,Not Started,,,,0.0,False,
1388,230,85,Expired,84.6,2025-12-24T05:04:38.156309,2025-12-14T05:04:38.156309,0.0,False,
1389,230,97,Completed,83.5,2026-04-28T05:04:38.156319,2027-04-28T05:04:38.156319,8,True,
1390,231,59,Completed,76.0,2025-12-23T05:04:38.156332,2026-12-23T05:04:38.156332,24,True,
1391,231,12,Completed,70.4,2025-08-05T05:04:38.156341,2026-08-05T05:04:38.156341,32,True,
1392,231,20,Completed,71.3,2026-01-09T05:04:38.156351,2027-01-09T05:04:38.156351,8,True,
1393,231,27,Not Started,,,,0.0,False,
1394,231,8,Not Started,,,,0.0,False,
1395,231,37,In Progress,,,,11.2,False,
1396,231,2,In Progress,,,,19.9,False,
1397,232,64,Completed,74.3,2026-06-02T05:04:38.156371,2027-06-02T05:04:38.156371,8,True,
1398,232,82,Completed,86.5,2026-05-04T05:04:38.156380,2027-05-04T05:04:38.156380,16,True,
1399,232,86,Expired,92.2,2025-07-01T05:04:38.156390,2025-06-21T05:04:38.156390,0.0,False,
1400,232,27,Expired,88.6,2026-02-22T05:04:38.156399,2026-02-12T05:04:38.156399,0.0,False,
1401,233,32,Completed,86.1,2025-07-20T05:04:38.156414,2026-07-20T05:04:38.156414,40,True,
1402,233,77,In Progress,,,,22.9,False,
1403,233,38,Expired,93.8,2025-07-04T05:04:38.156425,2025-06-24T05:04:38.156425,0.0,False,
1404,233,83,Completed,70.3,2025-10-23T05:04:38.156435,2026-10-23T05:04:38.156435,8,True,
1405,233,14,Not Started,,,,0.0,False,
1406,233,55,In Progress,,,,25.6,False,
1407,233,53,In Progress,,,,31.8,False,
1408,234,5,Not Started,,,,0.0,False,
1409,234,3,Not Started,,,,0.0,False,
1410,234,38,Completed,96.7,2026-03-08T05:04:38.156455,2027-03-08T05:04:38.156455,24,True,
1411,234,80,Completed,82.8,2025-04-28T05:04:38.156465,2026-04-28T05:04:38.156465,24,True,
1412,235,49,Completed,85.2,2026-06-12T05:04:38.156478,2027-06-12T05:04:38.156478,40,True,
1413,235,19,Not Started,,,,0.0,False,
1414,235,9,Not Started,,,,0.0,False,
1415,235,94,Not Started,,,,0.0,False,
1416,235,98,Completed,84.5,2026-02-11T05:04:38.156493,2027-02-11T05:04:38.156493,16,True,
1417,235,69,Completed,68.8,2026-06-23T05:04:38.156504,2027-06-23T05:04:38.156504,8,True,
1418,235,27,Completed,79.2,2025-10-21T05:04:38.156515,2026-10-21T05:04:38.156515,8,True,
1419,236,2,Completed,79.6,2026-03-18T05:04:38.156528,2027-03-18T05:04:38.156528,24,True,
1420,236,52,Expired,66.3,2026-01-29T05:04:38.156538,2026-01-19T05:04:38.156538,0.0,False,
1421,236,78,In Progress,,,,36.9,False,
1422,236,27,Completed,91.2,2026-05-30T05:04:38.156549,2027-05-30T05:04:38.156549,8,True,
1423,236,43,Expired,71.3,2026-06-20T05:04:38.156559,2026-06-10T05:04:38.156559,0.0,False,
1424,236,82,In Progress,,,,6.9,False,
1425,236,20,Expired,77.6,2025-04-13T05:04:38.156570,2025-04-03T05:04:38.156570,0.0,False,
1426,237,40,In Progress,,,,4.9,False,
1427,237,71,Not Started,,,,0.0,False,
1428,237,9,Not Started,,,,0.0,False,
1429,237,2,Expired,79.8,2026-06-25T05:04:38.156588,2026-06-15T05:04:38.156588,0.0,False,
1430,237,30,Not Started,,,,0.0,False,
1431,237,1,Expired,93.4,2026-01-13T05:04:38.156600,2026-01-03T05:04:38.156600,0.0,False,
1432,237,20,Expired,100.0,2025-06-10T05:04:38.156610,2025-05-31T05:04:38.156610,0.0,False,
1433,237,28,Completed,96.7,2026-07-10T05:04:38.156620,2027-07-10T05:04:38.156620,4,True,
1434,238,78,Expired,76.5,2026-07-24T05:04:38.156635,2026-07-14T05:04:38.156635,0.0,False,
1435,238,25,Completed,77.4,2026-01-13T05:04:38.156645,2027-01-13T05:04:38.156645,4,True,
1436,238,6,In Progress,,,,15.0,False,
1437,238,28,Completed,94.4,2025-10-04T05:04:38.156656,2026-10-04T05:04:38.156656,4,True,
1438,238,68,Expired,87.3,2026-04-30T05:04:38.156665,2026-04-20T05:04:38.156665,0.0,False,
1439,238,82,Not Started,,,,0.0,False,
1440,238,40,Not Started,,,,0.0,False,
1441,238,43,Completed,93.2,2025-10-04T05:04:38.156677,2026-10-04T05:04:38.156677,4,True,
1442,239,21,Expired,96.0,2025-07-25T05:04:38.156690,2025-07-15T05:04:38.156690,0.0,False,
1443,239,56,Not Started,,,,0.0,False,
1444,239,99,Not Started,,,,0.0,False,
1445,239,91,In Progress,,,,7.1,False,
1446,239,18,Completed,65.4,2025-06-13T05:04:38.156704,2026-06-13T05:04:38.156704,24,True,
1447,239,72,Completed,71.4,2025-06-15T05:04:38.156713,2026-06-15T05:04:38.156713,4,True,
1448,239,45,In Progress,,,,3.4,False,
1449,239,81,Completed,71.1,2025-04-07T05:04:38.156725,2026-04-07T05:04:38.156725,8,True,
1450,240,75,Not Started,,,,0.0,False,
1451,240,8,Not Started,,,,0.0,False,
1452,240,65,Completed,78.3,2025-09-29T05:04:38.156740,2026-09-29T05:04:38.156740,40,True,
1453,240,37,In Progress,,,,11.7,False,
1454,240,2,In Progress,,,,13.4,False,
1455,240,44,Not Started,,,,0.0,False,
1456,240,41,Completed,68.2,2026-01-24T05:04:38.156756,2027-01-24T05:04:38.156756,40,True,
1457,241,94,Completed,97.9,2026-07-31T05:04:38.156769,2027-07-31T05:04:38.156769,4,True,
1458,241,87,Completed,90.9,2026-03-23T05:04:38.156778,2027-03-23T05:04:38.156778,16,True,
1459,241,35,In Progress,,,,4.7,False,
1460,241,8,Expired,68.3,2025-07-06T05:04:38.156790,2025-06-26T05:04:38.156790,0.0,False,
1461,241,29,Completed,72.1,2026-07-23T05:04:38.156799,2027-07-23T05:04:38.156799,8,True,
1462,242,72,Completed,94.1,2025-09-14T05:04:38.156813,2026-09-14T05:04:38.156813,4,True,
1463,242,40,Expired,92.1,2025-12-25T05:04:38.156823,2025-12-15T05:04:38.156823,0.0,False,
1464,242,18,Not Started,,,,0.0,False,
1465,242,50,Completed,74.2,2025-09-21T05:04:38.156834,2026-09-21T05:04:38.156834,16,True,
1466,243,53,Expired,68.1,2026-03-04T05:04:38.156846,2026-02-22T05:04:38.156846,0.0,False,
1467,243,56,Expired,74.9,2026-01-24T05:04:38.156856,2026-01-14T05:04:38.156856,0.0,False,
1468,243,97,Expired,84.5,2025-12-03T05:04:38.156866,2025-11-23T05:04:38.156866,0.0,False,
1469,243,18,Completed,67.7,2026-04-18T05:04:38.156876,2027-04-18T05:04:38.156876,24,True,
1470,243,51,Not Started,,,,0.0,False,
1471,244,85,Not Started,,,,0.0,False,
1472,244,99,In Progress,,,,6.3,False,
1473,244,53,Completed,85.9,2025-09-02T05:04:38.156895,2026-09-02T05:04:38.156895,40,True,
1474,244,38,In Progress,,,,14.8,False,
1475,244,59,In Progress,,,,5.7,False,
1476,244,94,In Progress,,,,2.7,False,
